Camarosa	Hawaii-4	Arabidopsis
maker-Fvb5-4-snap-gene-180.50-mRNA-1	FvH4_5g29900	AT4G34060
maker-Fvb6-1-snap-gene-320.59-mRNA-1	FvH4_6g07060	AT4G34060
maker-Fvb6-3-snap-gene-376.54-mRNA-1	FvH4_6g07060	AT4G34060
maker-Fvb6-4-augustus-gene-52.34-mRNA-1	FvH4_6g07060	AT4G34060
snap_masked-Fvb6-2-processed-gene-234.19-mRNA-1	FvH4_6g07060	AT4G34060
maker-Fvb2-1-augustus-gene-25.39-mRNA-1	FvH4_2g05730	AT4G34100
maker-Fvb2-2-augustus-gene-194.43-mRNA-1	FvH4_2g05730	AT4G34100
maker-Fvb2-3-augustus-gene-191.31-mRNA-1	FvH4_2g05730	AT4G34100
maker-Fvb2-4-augustus-gene-33.34-mRNA-1	FvH4_2g05730	AT4G34100
augustus_masked-Fvb2-1-processed-gene-223.7-mRNA-1	FvH4_2g34040	AT4G34110
augustus_masked-Fvb2-3-processed-gene-59.14-mRNA-1	FvH4_2g34040	AT4G34110
maker-Fvb2-2-augustus-gene-2.49-mRNA-1	FvH4_2g34040	AT4G34110
maker-Fvb2-4-augustus-gene-233.48-mRNA-1	FvH4_2g34040	AT4G34110
maker-Fvb2-4-snap-gene-33.45-mRNA-1	FvH4_2g34040	AT4G34110
snap_masked-Fvb2-3-processed-gene-191.27-mRNA-1	FvH4_2g34040	AT4G34110
augustus_masked-Fvb2-3-processed-gene-191.6-mRNA-1	FvH4_2g05710	AT4G34120
maker-Fvb1-1-augustus-gene-193.36-mRNA-1	FvH4_2g05710	AT4G34120
maker-Fvb1-2-augustus-gene-105.28-mRNA-1	FvH4_2g05710	AT4G34120
maker-Fvb1-3-augustus-gene-93.24-mRNA-1	FvH4_2g05710	AT4G34120
maker-Fvb2-1-augustus-gene-25.38-mRNA-1	FvH4_2g05710	AT4G34120
maker-Fvb2-2-augustus-gene-194.44-mRNA-1	FvH4_2g05710	AT4G34120
maker-Fvb2-4-snap-gene-33.46-mRNA-1	FvH4_2g05710	AT4G34120
snap_masked-Fvb1-4-processed-gene-84.15-mRNA-1	FvH4_2g05710	AT4G34120
maker-Fvb5-1-snap-gene-39.82-mRNA-1	FvH4_5g05850	AT4G34140
maker-Fvb5-3-augustus-gene-243.34-mRNA-1	FvH4_5g05850	AT4G34140
maker-Fvb5-4-snap-gene-33.78-mRNA-1	FvH4_5g05850	AT4G34140
maker-Fvb2-1-augustus-gene-22.29-mRNA-1	FvH4_2g05480	AT4G34150
maker-Fvb2-2-snap-gene-196.46-mRNA-1	FvH4_2g05480	AT4G34150
maker-Fvb2-4-augustus-gene-32.34-mRNA-1	FvH4_2g05480	AT4G34150
snap_masked-Fvb2-3-processed-gene-193.12-mRNA-1	FvH4_2g05480	AT4G34150
maker-Fvb1-1-augustus-gene-184.30-mRNA-1	FvH4_2g05460	AT4G34160
maker-Fvb1-1-augustus-gene-191.31-mRNA-1	FvH4_2g05460	AT4G34160
maker-Fvb1-2-augustus-gene-107.55-mRNA-1	FvH4_2g05460	AT4G34160
maker-Fvb1-3-augustus-gene-95.32-mRNA-1	FvH4_2g05460	AT4G34160
maker-Fvb1-4-augustus-gene-85.48-mRNA-1	FvH4_2g05460	AT4G34160
maker-Fvb2-1-augustus-gene-22.32-mRNA-1	FvH4_2g05460	AT4G34160
maker-Fvb2-1-augustus-gene-221.31-mRNA-1	FvH4_2g05460	AT4G34160
maker-Fvb2-2-augustus-gene-196.35-mRNA-1	FvH4_2g05460	AT4G34160
maker-Fvb2-2-augustus-gene-3.58-mRNA-1	FvH4_2g05460	AT4G34160
maker-Fvb2-3-augustus-gene-193.23-mRNA-1	FvH4_2g05460	AT4G34160
maker-Fvb2-3-augustus-gene-61.30-mRNA-1	FvH4_2g05460	AT4G34160
maker-Fvb2-4-augustus-gene-231.58-mRNA-1	FvH4_2g05460	AT4G34160
maker-Fvb2-4-augustus-gene-31.24-mRNA-1	FvH4_2g05460	AT4G34160
maker-Fvb2-2-snap-gene-197.26-mRNA-1	FvH4_2g05360	AT4G34180
maker-Fvb2-3-augustus-gene-194.12-mRNA-1	FvH4_2g05360	AT4G34180
maker-Fvb2-2-augustus-gene-198.37-mRNA-1	FvH4_2g05290	AT4G34215
maker-Fvb2-4-augustus-gene-30.28-mRNA-1	FvH4_2g05290	AT4G34215
augustus_masked-Fvb2-2-processed-gene-37.12-mRNA-1	FvH4_1g25230	AT4G34240
maker-Fvb1-1-snap-gene-125.35-mRNA-1	FvH4_1g25230	AT4G34240
maker-Fvb1-2-augustus-gene-187.28-mRNA-1	FvH4_1g25230	AT4G34240
maker-Fvb1-3-augustus-gene-182.22-mRNA-1	FvH4_1g25230	AT4G34240
maker-Fvb1-4-augustus-gene-154.33-mRNA-1	FvH4_1g25230	AT4G34240
maker-Fvb2-1-snap-gene-20.58-mRNA-1	FvH4_2g04810	AT4G34260
maker-Fvb2-2-snap-gene-204.54-mRNA-1	FvH4_2g04810	AT4G34260
maker-Fvb2-3-augustus-gene-212.39-mRNA-1	FvH4_2g04810	AT4G34260
maker-Fvb2-4-snap-gene-26.50-mRNA-1	FvH4_2g04810	AT4G34260
maker-Fvb2-1-augustus-gene-20.35-mRNA-1	FvH4_2g04780	AT4G34270
maker-Fvb2-2-augustus-gene-204.45-mRNA-1	FvH4_2g04780	AT4G34270
maker-Fvb2-3-snap-gene-212.44-mRNA-1	FvH4_2g04780	AT4G34270
maker-Fvb2-4-augustus-gene-26.37-mRNA-1	FvH4_2g04780	AT4G34270
maker-Fvb1-1-augustus-gene-181.37-mRNA-1	FvH4_2g04670	AT4G34280
maker-Fvb1-4-augustus-gene-88.40-mRNA-1	FvH4_2g04670	AT4G34280
maker-Fvb2-1-augustus-gene-19.35-mRNA-1	FvH4_2g04670	AT4G34280
maker-Fvb2-2-augustus-gene-205.28-mRNA-1	FvH4_2g04670	AT4G34280
maker-Fvb2-3-snap-gene-211.37-mRNA-1	FvH4_2g04670	AT4G34280
maker-Fvb2-4-augustus-gene-24.16-mRNA-1	FvH4_2g04670	AT4G34280
augustus_masked-Fvb2-4-processed-gene-236.5-mRNA-1	FvH4_2g34840	AT4G34310
maker-Fvb2-1-augustus-gene-32.35-mRNA-1	FvH4_2g34840	AT4G34310
maker-Fvb2-1-snap-gene-227.47-mRNA-1	FvH4_2g34840	AT4G34310
maker-Fvb2-2-augustus-gene-187.34-mRNA-1	FvH4_2g34840	AT4G34310
maker-Fvb2-3-augustus-gene-185.30-mRNA-1	FvH4_2g34840	AT4G34310
maker-Fvb2-4-augustus-gene-41.34-mRNA-1	FvH4_2g34840	AT4G34310
snap_masked-Fvb2-3-processed-gene-56.31-mRNA-1	FvH4_2g34840	AT4G34310
augustus_masked-Fvb2-3-processed-gene-174.3-mRNA-1	FvH4_2g07930	AT4G34350
maker-Fvb2-1-augustus-gene-39.21-mRNA-1	FvH4_2g07930	AT4G34350
maker-Fvb2-2-augustus-gene-174.33-mRNA-1	FvH4_2g07930	AT4G34350
maker-Fvb2-3-augustus-gene-175.16-mRNA-1	FvH4_2g07930	AT4G34350
maker-Fvb2-4-augustus-gene-46.29-mRNA-1	FvH4_2g07930	AT4G34350
snap_masked-Fvb2-4-processed-gene-55.17-mRNA-1	FvH4_2g07930	AT4G34350
maker-Fvb2-1-augustus-gene-39.26-mRNA-1	FvH4_2g07850	AT4G34360
maker-Fvb2-2-augustus-gene-175.41-mRNA-1	FvH4_2g07850	AT4G34360
maker-Fvb2-3-snap-gene-176.32-mRNA-1	FvH4_2g07850	AT4G34360
maker-Fvb2-4-snap-gene-46.34-mRNA-1	FvH4_2g07850	AT4G34360
augustus_masked-Fvb2-3-processed-gene-187.16-mRNA-1	FvH4_2g06060	AT4G34410
augustus_masked-Fvb2-4-processed-gene-36.4-mRNA-1	FvH4_2g06060	AT4G34410
maker-Fvb2-2-snap-gene-191.45-mRNA-1	FvH4_2g06060	AT4G34410
snap_masked-Fvb2-1-processed-gene-29.13-mRNA-1	FvH4_2g06060	AT4G34410
maker-Fvb2-1-augustus-gene-29.20-mRNA-1	FvH4_2g06110	AT4G34412
maker-Fvb2-2-augustus-gene-191.25-mRNA-1	FvH4_2g06110	AT4G34412
maker-Fvb2-3-augustus-gene-187.36-mRNA-1	FvH4_2g06110	AT4G34412
maker-Fvb2-4-augustus-gene-36.31-mRNA-1	FvH4_2g06110	AT4G34412
augustus_masked-Fvb2-1-processed-gene-30.5-mRNA-1	FvH4_2g06210	AT4G34419
augustus_masked-Fvb2-2-processed-gene-190.1-mRNA-1	FvH4_2g06210	AT4G34419
augustus_masked-Fvb2-3-processed-gene-187.13-mRNA-1	FvH4_2g06210	AT4G34419
augustus_masked-Fvb2-4-processed-gene-37.2-mRNA-1	FvH4_2g06210	AT4G34419
maker-Fvb2-1-augustus-gene-43.21-mRNA-1	FvH4_2g08620	AT4G34430
maker-Fvb2-2-augustus-gene-164.41-mRNA-1	FvH4_2g08620	AT4G34430
maker-Fvb2-2-augustus-gene-245.29-mRNA-1	FvH4_2g08620	AT4G34430
maker-Fvb2-3-augustus-gene-171.37-mRNA-1	FvH4_2g08620	AT4G34430
maker-Fvb2-4-augustus-gene-59.22-mRNA-1	FvH4_2g08620	AT4G34430
augustus_masked-Fvb2-1-processed-gene-44.3-mRNA-1	FvH4_2g08680	AT4G34460
augustus_masked-Fvb2-4-processed-gene-59.6-mRNA-1	FvH4_2g08680	AT4G34460
maker-Fvb2-2-augustus-gene-243.29-mRNA-1	FvH4_2g08680	AT4G34460
maker-Fvb2-2-augustus-gene-245.25-mRNA-1	FvH4_2g08680	AT4G34460
maker-Fvb2-2-snap-gene-245.33-mRNA-1	FvH4_2g08680	AT4G34460
maker-Fvb2-3-augustus-gene-171.30-mRNA-1	FvH4_2g08680	AT4G34460
maker-Fvb2-4-snap-gene-61.34-mRNA-1	FvH4_2g08680	AT4G34460
maker-Fvb2-4-snap-gene-63.34-mRNA-1	FvH4_2g08680	AT4G34460
augustus_masked-Fvb2-4-processed-gene-260.1-mRNA-1	FvH4_2g39880	AT4G34480
maker-Fvb2-1-augustus-gene-257.46-mRNA-1	FvH4_2g39880	AT4G34480
maker-Fvb2-2-augustus-gene-245.23-mRNA-1	FvH4_2g39880	AT4G34480
maker-Fvb2-3-augustus-gene-171.28-mRNA-1	FvH4_2g39880	AT4G34480
maker-Fvb2-3-snap-gene-31.79-mRNA-1	FvH4_2g39880	AT4G34480
maker-Fvb2-4-augustus-gene-59.28-mRNA-1	FvH4_2g39880	AT4G34480
maker-Fvb2-1-augustus-gene-44.19-mRNA-1	FvH4_2g08710	AT4G34490
maker-Fvb2-2-augustus-gene-245.22-mRNA-1	FvH4_2g08710	AT4G34490
maker-Fvb2-3-snap-gene-171.38-mRNA-1	FvH4_2g08710	AT4G34490
maker-Fvb2-4-snap-gene-59.39-mRNA-1	FvH4_2g08710	AT4G34490
augustus_masked-Fvb2-1-processed-gene-254.15-mRNA-1	FvH4_2g09540	AT4G34590
augustus_masked-Fvb2-3-processed-gene-34.1-mRNA-1	FvH4_2g09540	AT4G34590
maker-Fvb1-1-snap-gene-212.38-mRNA-1	FvH4_2g09540	AT4G34590
maker-Fvb2-1-snap-gene-47.23-mRNA-1	FvH4_2g09540	AT4G34590
maker-Fvb2-2-snap-gene-236.36-mRNA-1	FvH4_2g09540	AT4G34590
maker-Fvb2-3-snap-gene-165.13-mRNA-1	FvH4_2g09540	AT4G34590
maker-Fvb2-4-snap-gene-68.27-mRNA-1	FvH4_2g09540	AT4G34590
snap_masked-Fvb1-3-processed-gene-70.11-mRNA-1	FvH4_2g09540	AT4G34590
augustus_masked-Fvb2-4-processed-gene-71.0-mRNA-1	FvH4_2g39260	AT4G34610
maker-Fvb1-2-augustus-gene-151.29-mRNA-1	FvH4_2g39260	AT4G34610
maker-Fvb2-1-augustus-gene-254.40-mRNA-1	FvH4_2g39260	AT4G34610
maker-Fvb2-3-augustus-gene-164.31-mRNA-1	FvH4_2g39260	AT4G34610
maker-Fvb2-4-augustus-gene-248.49-mRNA-1	FvH4_2g39260	AT4G34610
snap_masked-Fvb2-3-processed-gene-34.33-mRNA-1	FvH4_2g39260	AT4G34610
augustus_masked-Fvb2-1-processed-gene-55.6-mRNA-1	FvH4_2g10040	AT4G34630
augustus_masked-Fvb2-2-processed-gene-161.6-mRNA-1	FvH4_2g10040	AT4G34630
augustus_masked-Fvb2-4-processed-gene-73.0-mRNA-1	FvH4_2g10040	AT4G34630
snap_masked-Fvb2-3-processed-gene-162.17-mRNA-1	FvH4_2g10040	AT4G34630
maker-Fvb2-1-snap-gene-56.48-mRNA-1	FvH4_2g10160	AT4G34660
maker-Fvb2-2-snap-gene-160.44-mRNA-1	FvH4_2g10160	AT4G34660
maker-Fvb2-3-snap-gene-161.30-mRNA-1	FvH4_2g10160	AT4G34660
maker-Fvb2-4-snap-gene-74.46-mRNA-1	FvH4_2g10160	AT4G34660
snap_masked-Fvb2-3-processed-gene-36.32-mRNA-1	FvH4_2g10160	AT4G34660
maker-Fvb2-1-augustus-gene-57.24-mRNA-1	FvH4_2g10430	AT4G34700
maker-Fvb2-3-augustus-gene-159.37-mRNA-1	FvH4_2g10430	AT4G34700
maker-Fvb2-4-augustus-gene-77.42-mRNA-1	FvH4_2g10430	AT4G34700
snap_masked-Fvb2-2-processed-gene-157.21-mRNA-1	FvH4_2g10430	AT4G34700
augustus_masked-Fvb2-1-processed-gene-59.0-mRNA-1	FvH4_2g10570	AT4G34710
augustus_masked-Fvb2-2-processed-gene-156.7-mRNA-1	FvH4_2g10570	AT4G34710
augustus_masked-Fvb2-3-processed-gene-158.3-mRNA-1	FvH4_2g10570	AT4G34710
augustus_masked-Fvb2-4-processed-gene-77.15-mRNA-1	FvH4_2g10570	AT4G34710
maker-Fvb2-2-augustus-gene-155.25-mRNA-1	FvH4_2g10740	AT4G34730
maker-Fvb2-3-augustus-gene-157.19-mRNA-1	FvH4_2g10740	AT4G34730
maker-Fvb2-4-augustus-gene-79.40-mRNA-1	FvH4_2g10740	AT4G34730
augustus_masked-Fvb1-2-processed-gene-195.6-mRNA-1	FvH4_1g25950	AT4G34740
augustus_masked-Fvb7-1-processed-gene-52.0-mRNA-1	FvH4_7g05510	AT4G34740
augustus_masked-Fvb7-1-processed-gene-53.11-mRNA-1	FvH4_7g05510	AT4G34740
augustus_masked-Fvb7-3-processed-gene-189.3-mRNA-1	FvH4_7g05510	AT4G34740
augustus_masked-Fvb7-4-processed-gene-178.3-mRNA-1	FvH4_7g05510	AT4G34740
maker-Fvb1-1-augustus-gene-96.35-mRNA-1	FvH4_1g25950	AT4G34740
maker-Fvb1-4-augustus-gene-163.21-mRNA-1	FvH4_1g25950	AT4G34740
augustus_masked-Fvb2-2-processed-gene-155.6-mRNA-1	FvH4_2g10750	AT4G34750
augustus_masked-Fvb2-3-processed-gene-38.4-mRNA-1	FvH4_2g10750	AT4G34750
augustus_masked-Fvb2-4-processed-gene-79.3-mRNA-1	FvH4_2g10750	AT4G34750
maker-Fvb2-3-snap-gene-157.27-mRNA-1	FvH4_2g10750	AT4G34750
maker-Fvb2-1-augustus-gene-7.33-mRNA-1	FvH4_2g02240	AT4G34830
maker-Fvb2-2-augustus-gene-219.58-mRNA-1	FvH4_2g02240	AT4G34830
maker-Fvb2-3-augustus-gene-223.17-mRNA-1	FvH4_2g02240	AT4G34830
maker-Fvb2-4-augustus-gene-9.40-mRNA-1	FvH4_2g02240	AT4G34830
maker-Fvb2-2-augustus-gene-220.52-mRNA-1	FvH4_2g02150	AT4G34840
maker-Fvb2-3-augustus-gene-224.44-mRNA-1	FvH4_2g02150	AT4G34840
maker-Fvb2-1-augustus-gene-6.28-mRNA-1	FvH4_2g02110	AT4G34850
maker-Fvb2-2-augustus-gene-220.53-mRNA-1	FvH4_2g02110	AT4G34850
maker-Fvb2-3-augustus-gene-224.45-mRNA-1	FvH4_2g02110	AT4G34850
snap_masked-Fvb2-4-processed-gene-8.15-mRNA-1	FvH4_2g02110	AT4G34850
augustus_masked-Fvb2-2-processed-gene-220.16-mRNA-1	FvH4_2g02090	AT4G34860
maker-Fvb2-1-augustus-gene-6.25-mRNA-1	FvH4_2g02090	AT4G34860
maker-Fvb2-3-augustus-gene-224.49-mRNA-1	FvH4_2g02090	AT4G34860
maker-Fvb2-1-snap-gene-5.82-mRNA-1	FvH4_2g01720	AT4G34880
maker-Fvb2-2-augustus-gene-221.57-mRNA-1	FvH4_2g01720	AT4G34880
maker-Fvb2-4-augustus-gene-6.28-mRNA-1	FvH4_2g01720	AT4G34880
snap_masked-Fvb2-3-processed-gene-226.19-mRNA-1	FvH4_2g01720	AT4G34880
augustus_masked-Fvb3-2-processed-gene-196.0-mRNA-1	FvH4_3g29000	AT4G34890
maker-Fvb3-1-snap-gene-113.51-mRNA-1	FvH4_3g29000	AT4G34890
maker-Fvb3-4-snap-gene-115.44-mRNA-1	FvH4_3g29000	AT4G34890
maker-Fvb5-1-augustus-gene-219.32-mRNA-1	FvH4_5g29390	AT4G34910
maker-Fvb5-2-augustus-gene-187.30-mRNA-1	FvH4_5g29390	AT4G34910
maker-Fvb5-3-augustus-gene-87.39-mRNA-1	FvH4_5g29390	AT4G34910
maker-Fvb5-4-augustus-gene-176.29-mRNA-1	FvH4_5g29390	AT4G34910
augustus_masked-Fvb1-1-processed-gene-218.4-mRNA-1	FvH4_2g01590	AT4G34940
augustus_masked-Fvb1-2-processed-gene-77.14-mRNA-1	FvH4_2g01590	AT4G34940
augustus_masked-Fvb1-3-processed-gene-63.6-mRNA-1	FvH4_2g01590	AT4G34940
augustus_masked-Fvb1-4-processed-gene-55.19-mRNA-1	FvH4_2g01590	AT4G34940
augustus_masked-Fvb2-1-processed-gene-4.11-mRNA-1	FvH4_2g01590	AT4G34940
augustus_masked-Fvb2-2-processed-gene-222.8-mRNA-1	FvH4_2g01590	AT4G34940
augustus_masked-Fvb2-3-processed-gene-227.0-mRNA-1	FvH4_2g01590	AT4G34940
augustus_masked-Fvb2-4-processed-gene-5.9-mRNA-1	FvH4_2g01590	AT4G34940
maker-Fvb2-1-augustus-gene-3.35-mRNA-1	FvH4_2g01460	AT4G34960
maker-Fvb2-2-augustus-gene-223.47-mRNA-1	FvH4_2g01460	AT4G34960
maker-Fvb2-3-augustus-gene-228.33-mRNA-1	FvH4_2g01460	AT4G34960
maker-Fvb2-4-augustus-gene-4.46-mRNA-1	FvH4_2g01460	AT4G34960
augustus_masked-Fvb2-2-processed-gene-224.3-mRNA-1	FvH4_2g01410	AT4G34980
augustus_masked-Fvb2-3-processed-gene-228.6-mRNA-1	FvH4_2g01410	AT4G34980
augustus_masked-Fvb2-4-processed-gene-4.3-mRNA-1	FvH4_2g01410	AT4G34980
augustus_masked-Fvb2-3-processed-gene-229.7-mRNA-1	FvH4_2g01310	AT4G35000
maker-Fvb1-1-augustus-gene-220.43-mRNA-1	FvH4_2g01310	AT4G35000
maker-Fvb1-2-augustus-gene-76.37-mRNA-1	FvH4_2g01310	AT4G35000
maker-Fvb1-3-snap-gene-62.50-mRNA-1	FvH4_2g01310	AT4G35000
maker-Fvb1-4-augustus-gene-54.45-mRNA-1	FvH4_2g01310	AT4G35000
maker-Fvb2-1-snap-gene-2.42-mRNA-1	FvH4_2g01310	AT4G35000
maker-Fvb2-2-augustus-gene-224.51-mRNA-1	FvH4_2g01310	AT4G35000
maker-Fvb2-4-augustus-gene-3.19-mRNA-1	FvH4_2g01310	AT4G35000
augustus_masked-Fvb2-1-processed-gene-1.4-mRNA-1	FvH4_2g01250	AT4G35020
maker-Fvb1-1-snap-gene-220.53-mRNA-1	FvH4_2g01250	AT4G35020
maker-Fvb1-2-augustus-gene-75.63-mRNA-1	FvH4_2g01250	AT4G35020
maker-Fvb1-3-snap-gene-61.58-mRNA-1	FvH4_2g01250	AT4G35020
maker-Fvb1-4-augustus-gene-53.64-mRNA-1	FvH4_2g01250	AT4G35020
maker-Fvb2-2-augustus-gene-225.40-mRNA-1	FvH4_2g01250	AT4G35020
maker-Fvb2-3-augustus-gene-230.26-mRNA-1	FvH4_2g01250	AT4G35020
maker-Fvb2-4-augustus-gene-253.52-mRNA-1	FvH4_2g01250	AT4G35020
maker-Fvb1-3-augustus-gene-61.34-mRNA-1	FvH4_2g01160	AT4G35060
maker-Fvb1-4-augustus-gene-53.50-mRNA-1	FvH4_2g01160	AT4G35060
maker-Fvb2-1-augustus-gene-0.19-mRNA-1	FvH4_2g01160	AT4G35060
maker-Fvb2-2-augustus-gene-225.49-mRNA-1	FvH4_2g01160	AT4G35060
maker-Fvb2-3-augustus-gene-230.31-mRNA-1	FvH4_2g01160	AT4G35060
maker-Fvb2-4-snap-gene-1.45-mRNA-1	FvH4_2g01160	AT4G35060
maker-Fvb2-1-augustus-gene-0.22-mRNA-1	FvH4_2g01150	AT4G35070
maker-Fvb2-1-augustus-gene-248.51-mRNA-1	FvH4_2g38140	AT4G35070
maker-Fvb2-2-augustus-gene-225.45-mRNA-1	FvH4_2g01150	AT4G35070
maker-Fvb2-3-augustus-gene-41.60-mRNA-1	FvH4_2g38140	AT4G35070
maker-Fvb2-4-augustus-gene-1.40-mRNA-1	FvH4_2g01150	AT4G35070
maker-Fvb2-4-augustus-gene-253.47-mRNA-1	FvH4_2g38140	AT4G35070
maker-Fvb2-4-augustus-gene-253.47-mRNA-1	FvH4_2g01150	AT4G35070
augustus_masked-Fvb2-1-processed-gene-94.1-mRNA-1	FvH4_2g15700	AT4G35130
augustus_masked-Fvb2-2-processed-gene-107.9-mRNA-1	FvH4_2g15700	AT4G35130
augustus_masked-Fvb2-3-processed-gene-117.9-mRNA-1	FvH4_2g15700	AT4G35130
augustus_masked-Fvb2-4-processed-gene-121.9-mRNA-1	FvH4_2g15700	AT4G35130
maker-Fvb2-1-snap-gene-94.51-mRNA-1	FvH4_2g15750	AT4G35140
maker-Fvb2-2-augustus-gene-107.43-mRNA-1	FvH4_2g15750	AT4G35140
maker-Fvb2-4-augustus-gene-122.29-mRNA-1	FvH4_2g15750	AT4G35140
maker-Fvb2-4-augustus-gene-122.30-mRNA-1	FvH4_2g15750	AT4G35140
snap_masked-Fvb2-3-processed-gene-117.21-mRNA-1	FvH4_2g15750	AT4G35140
augustus_masked-Fvb2-4-processed-gene-123.2-mRNA-1	FvH4_2g15840	AT4G35160
maker-Fvb2-1-snap-gene-96.66-mRNA-1	FvH4_2g15840	AT4G35160
maker-Fvb2-1-augustus-gene-96.50-mRNA-1	FvH4_2g16020	AT4G35170
maker-Fvb2-2-augustus-gene-104.52-mRNA-1	FvH4_2g16020	AT4G35170
maker-Fvb2-4-augustus-gene-124.35-mRNA-1	FvH4_2g16020	AT4G35170
maker-Fvb1-3-augustus-gene-57.46-mRNA-1	FvH4_2g16060	AT4G35180
maker-Fvb2-1-augustus-gene-245.42-mRNA-1	FvH4_2g16060	AT4G35180
maker-Fvb2-1-snap-gene-97.47-mRNA-1	FvH4_2g16060	AT4G35180
maker-Fvb2-2-snap-gene-104.55-mRNA-1	FvH4_2g16060	AT4G35180
maker-Fvb2-3-augustus-gene-115.49-mRNA-1	FvH4_2g16060	AT4G35180
maker-Fvb2-3-augustus-gene-43.74-mRNA-1	FvH4_2g16060	AT4G35180
maker-Fvb2-3-snap-gene-115.56-mRNA-1	FvH4_2g16060	AT4G35180
maker-Fvb2-4-augustus-gene-124.29-mRNA-1	FvH4_2g16060	AT4G35180
maker-Fvb2-4-snap-gene-256.82-mRNA-1	FvH4_2g16060	AT4G35180
augustus_masked-Fvb2-2-processed-gene-102.8-mRNA-1	FvH4_2g16360	AT4G35250
augustus_masked-Fvb2-2-processed-gene-113.1-mRNA-1	FvH4_2g16360	AT4G35250
maker-Fvb2-1-augustus-gene-98.27-mRNA-1	FvH4_2g16360	AT4G35250
maker-Fvb2-4-augustus-gene-126.33-mRNA-1	FvH4_2g16360	AT4G35250
augustus_masked-Fvb2-1-processed-gene-100.4-mRNA-1	FvH4_2g16630	AT4G35280
augustus_masked-Fvb2-4-processed-gene-128.4-mRNA-1	FvH4_2g16630	AT4G35280
maker-Fvb2-2-snap-gene-101.57-mRNA-1	FvH4_2g16630	AT4G35280
maker-Fvb2-1-augustus-gene-103.38-mRNA-1	FvH4_2g16930	AT4G35335
maker-Fvb2-2-augustus-gene-99.56-mRNA-1	FvH4_2g16930	AT4G35335
maker-Fvb2-4-augustus-gene-131.35-mRNA-1	FvH4_2g16930	AT4G35335
augustus_masked-Fvb2-1-processed-gene-104.2-mRNA-1	FvH4_2g17050	AT4G35380
augustus_masked-Fvb2-2-processed-gene-98.12-mRNA-1	FvH4_2g17050	AT4G35380
augustus_masked-Fvb2-4-processed-gene-132.6-mRNA-1	FvH4_2g17050	AT4G35380
augustus_masked-Fvb2-1-processed-gene-106.8-mRNA-1	FvH4_2g17230	AT4G35420
augustus_masked-Fvb2-1-processed-gene-112.7-mRNA-1	FvH4_2g17230	AT4G35420
maker-Fvb2-2-augustus-gene-97.39-mRNA-1	FvH4_2g17230	AT4G35420
maker-Fvb2-4-snap-gene-134.55-mRNA-1	FvH4_2g17230	AT4G35420
maker-Fvb2-1-snap-gene-106.63-mRNA-1	FvH4_2g17250	AT4G35440
maker-Fvb2-1-snap-gene-112.45-mRNA-1	FvH4_2g17250	AT4G35440
maker-Fvb2-2-augustus-gene-96.55-mRNA-1	FvH4_2g17250	AT4G35440
maker-Fvb2-4-augustus-gene-134.42-mRNA-1	FvH4_2g17250	AT4G35440
augustus_masked-Fvb1-1-processed-gene-227.2-mRNA-1	FvH4_1g10230	AT4G35490
augustus_masked-Fvb1-2-processed-gene-70.1-mRNA-1	FvH4_1g10230	AT4G35490
augustus_masked-Fvb1-4-processed-gene-47.4-mRNA-1	FvH4_1g10230	AT4G35490
maker-Fvb1-1-augustus-gene-226.62-mRNA-1	FvH4_1g10270	AT4G35520
maker-Fvb1-2-augustus-gene-70.50-mRNA-1	FvH4_1g10270	AT4G35520
maker-Fvb1-3-augustus-gene-55.40-mRNA-1	FvH4_1g10270	AT4G35520
maker-Fvb1-4-snap-gene-48.54-mRNA-1	FvH4_1g10270	AT4G35520
maker-Fvb1-3-augustus-gene-55.42-mRNA-1	FvH4_1g10310	AT4G35560
maker-Fvb1-4-augustus-gene-48.40-mRNA-1	FvH4_1g10310	AT4G35560
snap_masked-Fvb1-2-processed-gene-70.31-mRNA-1	FvH4_1g10310	AT4G35560
maker-Fvb1-1-snap-gene-226.73-mRNA-1	FvH4_1g10460	AT4G35590
maker-Fvb1-2-snap-gene-70.83-mRNA-1	FvH4_1g10460	AT4G35590
maker-Fvb1-3-augustus-gene-55.46-mRNA-1	FvH4_1g10460	AT4G35590
maker-Fvb1-4-snap-gene-48.60-mRNA-1	FvH4_1g10460	AT4G35590
maker-Fvb1-1-augustus-gene-225.53-mRNA-1	FvH4_1g10550	AT4G35650
maker-Fvb1-2-augustus-gene-71.74-mRNA-1	FvH4_1g10550	AT4G35650
maker-Fvb1-2-augustus-gene-71.74-mRNA-1	FvH4_1g10550	AT4G35650
maker-Fvb1-3-augustus-gene-56.35-mRNA-1	FvH4_1g10550	AT4G35650
maker-Fvb1-4-augustus-gene-49.55-mRNA-1	FvH4_1g10550	AT4G35650
maker-Fvb2-4-augustus-gene-126.36-mRNA-1	FvH4_1g10550	AT4G35650
maker-Fvb6-1-snap-gene-136.36-mRNA-1	FvH4_6g32320	AT4G35670
augustus_masked-Fvb1-2-processed-gene-72.5-mRNA-1	FvH4_1g10720	AT4G35720
augustus_masked-Fvb1-3-processed-gene-57.5-mRNA-1	FvH4_1g10720	AT4G35720
maker-Fvb1-1-snap-gene-224.44-mRNA-1	FvH4_1g10720	AT4G35720
maker-Fvb1-1-snap-gene-224.47-mRNA-1	FvH4_1g10720	AT4G35720
