chromosome,name,start,stop,window_size,classification,value
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-322.7,32271068,32271931,1000,LTR_right,0.3115
Fvb6-3,maker-Fvb6-3-augustus-gene-325.51,32577122,32579504,1000,LTR_right,0.3775
Fvb6-3,maker-Fvb6-3-augustus-gene-330.49,33046150,33050251,1000,LTR_right,0.261
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-330.12,33049908,33050588,1000,LTR_right,0.4295
Fvb6-3,maker-Fvb6-3-augustus-gene-330.54,33083590,33088744,1000,LTR_right,0.472
Fvb6-3,maker-Fvb6-3-snap-gene-331.47,33090557,33090953,1000,LTR_right,0.2565
Fvb6-3,snap_masked-Fvb6-3-processed-gene-331.19,33127191,33130075,1000,LTR_right,0.3745
Fvb6-3,maker-Fvb6-3-snap-gene-332.42,33225112,33228679,1000,LTR_right,0.2815
Fvb6-3,maker-Fvb6-3-augustus-gene-335.60,33550567,33554130,1000,LTR_right,0.3375
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-336.0,33590715,33591127,1000,LTR_right,0.4555
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-337.1,33707423,33708113,1000,LTR_right,0.301
Fvb6-3,maker-Fvb6-3-augustus-gene-337.33,33764321,33772698,1000,LTR_right,0.2435
Fvb6-3,snap_masked-Fvb6-3-processed-gene-339.25,33936391,33936576,1000,LTR_right,0.291
Fvb6-3,maker-Fvb6-3-snap-gene-341.46,34085104,34096126,1000,LTR_right,0.4875
Fvb6-3,maker-Fvb6-3-augustus-gene-341.38,34103152,34105938,1000,LTR_right,0.4725
Fvb6-3,maker-Fvb6-3-augustus-gene-341.42,34130291,34139145,1000,LTR_right,0.3305
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-341.6,34138947,34141163,1000,LTR_right,0.858
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-341.7,34163712,34164113,1000,LTR_right,0.248
Fvb6-3,maker-Fvb6-3-snap-gene-342.65,34212392,34213355,1000,LTR_right,0.4795
Fvb6-3,maker-Fvb6-3-augustus-gene-342.46,34256519,34258319,1000,LTR_right,0.639
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-343.0,34287193,34290253,1000,LTR_right,0.5
Fvb6-3,maker-Fvb6-3-augustus-gene-343.55,34337741,34341313,1000,LTR_right,0.2455
Fvb6-3,maker-Fvb6-3-snap-gene-344.41,34439419,34441366,1000,LTR_right,0.293
Fvb6-3,maker-Fvb6-3-snap-gene-345.34,34488325,34508532,1000,LTR_right,0.382
Fvb6-3,maker-Fvb6-3-augustus-gene-345.24,34537028,34539972,1000,LTR_right,0.5
Fvb6-3,maker-Fvb6-3-snap-gene-346.46,34677501,34678038,1000,LTR_right,0.3735
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-347.11,34764423,34771120,1000,LTR_right,0.355
Fvb6-3,maker-Fvb6-3-snap-gene-348.54,34792137,34798814,1000,LTR_right,0.27
Fvb6-3,maker-Fvb6-3-augustus-gene-349.33,34904750,34907220,1000,LTR_right,0.2615
Fvb6-3,maker-Fvb6-3-augustus-gene-350.41,34985612,34994844,1000,LTR_right,0.242
Fvb6-3,maker-Fvb6-3-augustus-gene-350.36,35000271,35004730,1000,LTR_right,0.428
Fvb6-3,maker-Fvb6-3-augustus-gene-350.47,35082290,35085374,1000,LTR_right,0.253
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-351.4,35119324,35121356,1000,LTR_right,0.4895
Fvb6-3,maker-Fvb6-3-augustus-gene-351.50,35133264,35139407,1000,LTR_right,0.3055
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-351.14,35137255,35139282,1000,LTR_right,0.243
Fvb6-3,maker-Fvb6-3-augustus-gene-352.39,35204082,35205955,1000,LTR_right,0.4895
Fvb6-3,maker-Fvb6-3-snap-gene-352.56,35219191,35225802,1000,LTR_right,0.5
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-352.8,35223189,35225222,1000,LTR_right,0.243
Fvb6-3,maker-Fvb6-3-snap-gene-352.61,35273820,35274118,1000,LTR_right,0.4615
Fvb6-3,maker-Fvb6-3-augustus-gene-353.39,35380338,35382614,1000,LTR_right,0.429
Fvb6-3,maker-Fvb6-3-augustus-gene-354.28,35418224,35420473,1000,LTR_right,0.442
Fvb6-3,maker-Fvb6-3-augustus-gene-355.19,35542817,35546669,1000,LTR_right,0.384
Fvb6-3,maker-Fvb6-3-snap-gene-356.32,35673597,35676975,1000,LTR_right,0.485
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-357.5,35758734,35760197,1000,LTR_right,0.3005
Fvb6-3,snap_masked-Fvb6-3-processed-gene-357.19,35760353,35761901,1000,LTR_right,0.869
Fvb6-3,maker-Fvb6-3-augustus-gene-360.33,36014171,36017997,1000,LTR_right,0.44
Fvb6-3,maker-Fvb6-3-augustus-gene-361.56,36152545,36155489,1000,LTR_right,0.4265
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-361.9,36168725,36169945,1000,LTR_right,0.322
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-362.13,36231907,36232794,1000,LTR_right,0.448
Fvb6-3,maker-Fvb6-3-snap-gene-362.56,36242546,36244213,1000,LTR_right,0.3665
Fvb6-3,maker-Fvb6-3-augustus-gene-363.35,36363300,36373347,1000,LTR_right,0.5
Fvb6-3,maker-Fvb6-3-augustus-gene-364.36,36462097,36465241,1000,LTR_right,0.4505
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-365.1,36492069,36495225,1000,LTR_right,0.29
Fvb6-3,maker-Fvb6-3-snap-gene-365.42,36532732,36534795,1000,LTR_right,0.337
Fvb6-3,maker-Fvb6-3-augustus-gene-365.35,36572310,36573998,1000,LTR_right,0.3535
Fvb6-3,maker-Fvb6-3-snap-gene-366.37,36619347,36624325,1000,LTR_right,0.445
Fvb6-3,maker-Fvb6-3-snap-gene-367.69,36711299,36712455,1000,LTR_right,0.395
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-368.9,36818095,36819804,1000,LTR_right,0.5
Fvb6-3,maker-Fvb6-3-augustus-gene-369.40,36912831,36914134,1000,LTR_right,0.8485
Fvb6-3,maker-Fvb6-3-snap-gene-369.68,36926156,36926517,1000,LTR_right,0.398
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-371.3,37106078,37106749,1000,LTR_right,0.3965
Fvb6-3,maker-Fvb6-3-snap-gene-371.68,37112820,37117662,1000,LTR_right,0.307
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-376.8,37618137,37618766,1000,LTR_right,0.426
Fvb6-3,maker-Fvb6-3-augustus-gene-377.35,37698234,37699404,1000,LTR_right,0.2735
Fvb6-3,maker-Fvb6-3-snap-gene-377.52,37782235,37783088,1000,LTR_right,0.4725
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-379.0,37891874,37892179,1000,LTR_right,0.3825
Fvb6-3,maker-Fvb6-3-snap-gene-379.53,37927002,37928155,1000,LTR_right,0.3825
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-379.10,37959814,37960137,1000,LTR_right,0.2685
Fvb6-3,maker-Fvb6-3-augustus-gene-379.45,37966081,37967906,1000,LTR_right,0.5
Fvb6-3,maker-Fvb6-3-augustus-gene-380.27,37991936,37998468,1000,LTR_right,0.472
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-380.5,38054385,38055093,1000,LTR_right,0.559
Fvb6-3,maker-Fvb6-3-snap-gene-380.44,38087035,38087716,1000,LTR_right,0.269
Fvb6-3,maker-Fvb6-3-snap-gene-382.60,38212503,38218140,1000,LTR_right,0.2885
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-382.14,38247116,38248099,1000,LTR_right,0.403
Fvb6-3,snap_masked-Fvb6-3-processed-gene-382.30,38249066,38250058,1000,LTR_right,0.4445
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-383.4,38315398,38316960,1000,LTR_right,0.3945
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-384.6,38441075,38441365,1000,LTR_right,0.2405
Fvb6-3,maker-Fvb6-3-snap-gene-385.80,38582369,38588315,1000,LTR_right,0.2725
Fvb6-3,maker-Fvb6-3-snap-gene-387.56,38703672,38709392,1000,LTR_right,0.301
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-389.5,38957029,38958512,1000,LTR_right,0.4395
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-391.10,39179313,39179873,1000,LTR_right,0.3215
Fvb6-3,maker-Fvb6-3-snap-gene-392.63,39208017,39218917,1000,LTR_right,0.254
Fvb6-3,maker-Fvb6-3-snap-gene-392.60,39229502,39245793,1000,LTR_right,0.3145
Fvb6-3,maker-Fvb6-3-augustus-gene-396.51,39677509,39679343,1000,LTR_right,0.444
Fvb6-3,maker-Fvb6-3-snap-gene-397.61,39695598,39697831,1000,LTR_right,0.2505
Fvb6-3,snap_masked-Fvb6-3-processed-gene-398.27,39820880,39821676,1000,LTR_right,0.429
Fvb6-3,maker-Fvb6-3-augustus-gene-399.78,39923334,39924423,1000,LTR_right,0.2555
Fvb6-3,snap_masked-Fvb6-3-processed-gene-401.18,40093717,40095015,1000,LTR_right,0.2825
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-402.23,40253185,40253694,1000,LTR_right,0.3075
Fvb6-3,maker-Fvb6-3-augustus-gene-403.54,40295246,40297370,1000,LTR_right,0.245
Fvb6-3,maker-Fvb6-3-snap-gene-403.71,40309435,40311227,1000,LTR_right,0.381
Fvb6-3,maker-Fvb6-3-snap-gene-403.73,40314845,40317178,1000,LTR_right,0.436
Fvb6-3,maker-Fvb6-3-snap-gene-403.66,40370152,40372512,1000,LTR_right,0.2985
Fvb6-3,maker-Fvb6-3-snap-gene-405.54,40505148,40505962,1000,LTR_right,0.269
Fvb6-3,snap_masked-Fvb6-3-processed-gene-405.37,40558365,40558601,1000,LTR_right,0.3455
Fvb6-3,maker-Fvb6-3-augustus-gene-406.58,40631229,40631962,1000,LTR_right,0.286
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-408.16,40851373,40854936,1000,LTR_right,0.707
Fvb6-3,maker-Fvb6-3-snap-gene-408.79,40855617,40856473,1000,LTR_right,0.4165
Fvb6-3,maker-Fvb6-3-snap-gene-411.49,41090773,41092318,1000,LTR_right,0.3065
Fvb6-3,maker-Fvb6-3-augustus-gene-412.52,41194990,41198208,1000,LTR_right,0.5685
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-412.3,41227720,41229073,1000,LTR_right,0.289
Fvb6-3,maker-Fvb6-3-snap-gene-414.65,41462202,41477344,1000,LTR_right,0.293
Fvb6-3,maker-Fvb6-3-snap-gene-415.68,41494159,41494518,1000,LTR_right,0.4745
Fvb6-3,maker-Fvb6-3-snap-gene-415.62,41515108,41516523,1000,LTR_right,0.3595
Fvb6-3,maker-Fvb6-3-augustus-gene-417.61,41787534,41788096,1000,LTR_right,0.344
Fvb6-3,maker-Fvb6-3-snap-gene-418.77,41861956,41867802,1000,LTR_right,0.349
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-419.12,41911660,41912709,1000,LTR_right,0.2485
Fvb6-3,snap_masked-Fvb6-3-processed-gene-420.19,42016005,42016187,1000,LTR_right,0.476
Fvb6-3,maker-Fvb6-3-snap-gene-420.52,42042170,42053222,1000,LTR_right,0.5525
Fvb6-3,maker-Fvb6-3-augustus-gene-422.41,42191144,42195188,1000,LTR_right,0.259
Fvb6-3,maker-Fvb6-3-augustus-gene-423.31,42300146,42302156,1000,LTR_right,0.315
Fvb6-3,maker-Fvb6-3-augustus-gene-424.58,42386711,42388361,1000,LTR_right,0.5
Fvb6-3,maker-Fvb6-3-augustus-gene-424.52,42437307,42439102,1000,LTR_right,0.5
Fvb6-3,maker-Fvb6-3-augustus-gene-424.53,42450123,42451943,1000,LTR_right,0.3555
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-425.17,42535068,42535445,1000,LTR_right,0.285
Fvb6-3,maker-Fvb6-3-snap-gene-425.73,42564066,42569577,1000,LTR_right,0.5
Fvb6-3,maker-Fvb6-3-snap-gene-427.102,42753242,42757557,1000,LTR_right,0.383
Fvb6-3,maker-Fvb6-3-augustus-gene-428.40,42834499,42837443,1000,LTR_right,0.4265
Fvb6-3,maker-Fvb6-3-snap-gene-429.50,42896947,42901529,1000,LTR_right,0.405
Fvb6-3,maker-Fvb6-3-augustus-gene-429.47,42920026,42924811,1000,LTR_right,0.2425
Fvb6-3,maker-Fvb6-3-snap-gene-429.54,42963865,42971471,1000,LTR_right,0.3865
Fvb6-3,maker-Fvb6-3-snap-gene-430.34,43036009,43036827,1000,LTR_right,0.282
Fvb6-3,snap_masked-Fvb6-3-processed-gene-431.30,43144946,43147653,1000,LTR_right,0.3305
Fvb6-3,maker-Fvb6-3-augustus-gene-432.18,43187668,43190881,1000,LTR_right,0.4385
Fvb6-3,augustus_masked-Fvb6-3-processed-gene-435.4,43547875,43549017,1000,LTR_right,0.5065
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-1.1,86866,87210,1000,LTR_right,0.4455
Fvb6-4,maker-Fvb6-4-snap-gene-3.68,377939,380762,1000,LTR_right,0.2575
Fvb6-4,maker-Fvb6-4-snap-gene-4.43,403466,405247,1000,LTR_right,0.4095
Fvb6-4,maker-Fvb6-4-augustus-gene-5.59,488224,493020,1000,LTR_right,0.269
Fvb6-4,snap_masked-Fvb6-4-processed-gene-9.16,899024,902347,1000,LTR_right,0.4805
Fvb6-4,snap_masked-Fvb6-4-processed-gene-10.22,977819,980761,1000,LTR_right,0.247
Fvb6-4,maker-Fvb6-4-snap-gene-10.86,1059110,1063156,1000,LTR_right,0.473
Fvb6-4,maker-Fvb6-4-augustus-gene-11.54,1110653,1112520,1000,LTR_right,0.3895
Fvb6-4,maker-Fvb6-4-augustus-gene-11.52,1176246,1176825,1000,LTR_right,0.373
Fvb6-4,maker-Fvb6-4-augustus-gene-12.55,1212267,1213233,1000,LTR_right,0.4975
Fvb6-4,maker-Fvb6-4-augustus-gene-13.49,1331713,1335576,1000,LTR_right,0.3075
Fvb6-4,maker-Fvb6-4-snap-gene-13.80,1359696,1361914,1000,LTR_right,0.3415
Fvb6-4,maker-Fvb6-4-snap-gene-13.81,1363835,1365023,1000,LTR_right,0.383
Fvb6-4,maker-Fvb6-4-augustus-gene-14.40,1405552,1409267,1000,LTR_right,0.2665
Fvb6-4,maker-Fvb6-4-augustus-gene-15.57,1520307,1521071,1000,LTR_right,0.458
Fvb6-4,maker-Fvb6-4-snap-gene-16.78,1583631,1583941,1000,LTR_right,0.2545
Fvb6-4,maker-Fvb6-4-snap-gene-17.45,1710014,1713593,1000,LTR_right,0.3125
Fvb6-4,maker-Fvb6-4-augustus-gene-18.47,1791611,1792627,1000,LTR_right,0.3305
Fvb6-4,maker-Fvb6-4-snap-gene-18.81,1850896,1856062,1000,LTR_right,0.2615
Fvb6-4,maker-Fvb6-4-snap-gene-18.82,1860387,1863594,1000,LTR_right,0.4435
Fvb6-4,maker-Fvb6-4-augustus-gene-18.64,1874454,1879636,1000,LTR_right,0.262
Fvb6-4,maker-Fvb6-4-augustus-gene-18.65,1883788,1887138,1000,LTR_right,0.301
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-19.6,1985261,1985797,1000,LTR_right,0.275
Fvb6-4,snap_masked-Fvb6-4-processed-gene-20.20,2003286,2004482,1000,LTR_right,0.3965
Fvb6-4,snap_masked-Fvb6-4-processed-gene-20.21,2005510,2006009,1000,LTR_right,0.345
Fvb6-4,snap_masked-Fvb6-4-processed-gene-20.32,2008764,2009609,1000,LTR_right,0.2825
Fvb6-4,maker-Fvb6-4-augustus-gene-21.38,2087765,2089143,1000,LTR_right,0.491
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-21.6,2133950,2140636,1000,LTR_right,0.599
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-25.10,2525807,2529205,1000,LTR_right,0.4365
Fvb6-4,maker-Fvb6-4-snap-gene-25.73,2540028,2544277,1000,LTR_right,0.418
Fvb6-4,maker-Fvb6-4-snap-gene-26.78,2598180,2599414,1000,LTR_right,0.272
Fvb6-4,snap_masked-Fvb6-4-processed-gene-26.47,2637938,2639012,1000,LTR_right,0.4845
Fvb6-4,maker-Fvb6-4-augustus-gene-26.69,2681442,2683996,1000,LTR_right,0.301
Fvb6-4,maker-Fvb6-4-snap-gene-28.78,2811934,2817736,1000,LTR_right,0.2905
Fvb6-4,maker-Fvb6-4-augustus-gene-29.50,2945965,2947987,1000,LTR_right,0.3465
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-33.6,3330996,3331196,1000,LTR_right,0.292
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-34.9,3465414,3466529,1000,LTR_right,0.2405
Fvb6-4,maker-Fvb6-4-snap-gene-34.53,3474629,3481879,1000,LTR_right,0.4335
Fvb6-4,maker-Fvb6-4-snap-gene-35.71,3553660,3554458,1000,LTR_right,0.263
Fvb6-4,maker-Fvb6-4-snap-gene-39.56,3911880,3919067,1000,LTR_right,0.514
Fvb6-4,maker-Fvb6-4-snap-gene-41.105,4175540,4186746,1000,LTR_right,0.2495
Fvb6-4,maker-Fvb6-4-snap-gene-42.50,4218688,4221310,1000,LTR_right,0.461
Fvb6-4,maker-Fvb6-4-augustus-gene-42.39,4241455,4243754,1000,LTR_right,0.4415
Fvb6-4,snap_masked-Fvb6-4-processed-gene-42.20,4243892,4246055,1000,LTR_right,0.5
Fvb6-4,maker-Fvb6-4-snap-gene-43.65,4335734,4341938,1000,LTR_right,0.4775
Fvb6-4,maker-Fvb6-4-snap-gene-43.64,4341954,4342226,1000,LTR_right,0.7785
Fvb6-4,maker-Fvb6-4-snap-gene-43.78,4346108,4349938,1000,LTR_right,0.396
Fvb6-4,maker-Fvb6-4-augustus-gene-43.52,4369410,4371318,1000,LTR_right,0.2585
Fvb6-4,maker-Fvb6-4-augustus-gene-44.62,4424174,4427441,1000,LTR_right,0.3445
Fvb6-4,maker-Fvb6-4-snap-gene-44.84,4464252,4468708,1000,LTR_right,0.516
Fvb6-4,maker-Fvb6-4-augustus-gene-45.45,4517565,4525078,1000,LTR_right,0.3265
Fvb6-4,maker-Fvb6-4-augustus-gene-49.48,4883349,4889974,1000,LTR_right,0.2975
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-49.4,4914455,4918254,1000,LTR_right,0.386
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-50.0,4998238,5003702,1000,LTR_right,0.38
Fvb6-4,snap_masked-Fvb6-4-processed-gene-50.20,5019956,5030285,1000,LTR_right,0.5
Fvb6-4,maker-Fvb6-4-augustus-gene-50.35,5040826,5042442,1000,LTR_right,0.4415
Fvb6-4,snap_masked-Fvb6-4-processed-gene-52.14,5208080,5212851,1000,LTR_right,0.269
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-52.8,5226228,5226767,1000,LTR_right,0.3955
Fvb6-4,maker-Fvb6-4-snap-gene-52.53,5280501,5281409,1000,LTR_right,0.255
Fvb6-4,maker-Fvb6-4-augustus-gene-54.34,5402438,5404090,1000,LTR_right,0.352
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-55.10,5587127,5587387,1000,LTR_right,0.248
Fvb6-4,maker-Fvb6-4-snap-gene-56.57,5615213,5615853,1000,LTR_right,0.4495
Fvb6-4,maker-Fvb6-4-snap-gene-56.58,5659109,5660641,1000,LTR_right,0.4645
Fvb6-4,maker-Fvb6-4-snap-gene-59.32,5940210,5943237,1000,LTR_right,0.3445
Fvb6-4,snap_masked-Fvb6-4-processed-gene-59.15,5950074,5952225,1000,LTR_right,0.4025
Fvb6-4,maker-Fvb6-4-augustus-gene-62.34,6193768,6196936,1000,LTR_right,0.4265
Fvb6-4,maker-Fvb6-4-snap-gene-62.48,6199771,6203848,1000,LTR_right,0.5755
Fvb6-4,maker-Fvb6-4-snap-gene-63.52,6308183,6316410,1000,LTR_right,0.4665
Fvb6-4,maker-Fvb6-4-augustus-gene-65.29,6524270,6528292,1000,LTR_right,0.253
Fvb6-4,maker-Fvb6-4-augustus-gene-65.31,6538440,6543766,1000,LTR_right,0.351
Fvb6-4,maker-Fvb6-4-snap-gene-66.50,6649832,6652816,1000,LTR_right,0.371
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-67.9,6781584,6782574,1000,LTR_right,0.295
Fvb6-4,maker-Fvb6-4-snap-gene-68.54,6790850,6793312,1000,LTR_right,0.3305
Fvb6-4,snap_masked-Fvb6-4-processed-gene-68.19,6822989,6824392,1000,LTR_right,0.335
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-68.12,6845931,6848509,1000,LTR_right,0.463
Fvb6-4,maker-Fvb6-4-augustus-gene-68.36,6850685,6856571,1000,LTR_right,0.27
Fvb6-4,maker-Fvb6-4-augustus-gene-69.40,6912811,6913175,1000,LTR_right,0.294
Fvb6-4,maker-Fvb6-4-snap-gene-69.59,6934608,6940209,1000,LTR_right,0.3345
Fvb6-4,maker-Fvb6-4-snap-gene-70.36,7061469,7063539,1000,LTR_right,0.3675
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-72.10,7240012,7250301,1000,LTR_right,0.7295
Fvb6-4,maker-Fvb6-4-snap-gene-72.42,7280729,7282812,1000,LTR_right,0.469
Fvb6-4,snap_masked-Fvb6-4-processed-gene-73.11,7335459,7336832,1000,LTR_right,0.2695
Fvb6-4,snap_masked-Fvb6-4-processed-gene-74.9,7397851,7400171,1000,LTR_right,0.2395
Fvb6-4,maker-Fvb6-4-snap-gene-74.30,7425618,7427381,1000,LTR_right,0.343
Fvb6-4,maker-Fvb6-4-snap-gene-74.36,7427375,7430174,1000,LTR_right,0.2935
Fvb6-4,maker-Fvb6-4-augustus-gene-74.22,7442974,7444671,1000,LTR_right,0.353
Fvb6-4,maker-Fvb6-4-snap-gene-75.32,7497424,7499345,1000,LTR_right,0.3265
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-75.10,7556053,7559173,1000,LTR_right,0.4375
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-76.9,7644298,7649820,1000,LTR_right,0.303
Fvb6-4,maker-Fvb6-4-augustus-gene-76.31,7678185,7682664,1000,LTR_right,0.3435
Fvb6-4,maker-Fvb6-4-snap-gene-76.47,7680463,7682664,1000,LTR_right,0.3435
Fvb6-4,maker-Fvb6-4-augustus-gene-77.40,7778567,7781105,1000,LTR_right,0.5
Fvb6-4,snap_masked-Fvb6-4-processed-gene-77.33,7782407,7785482,1000,LTR_right,0.404
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-78.0,7789112,7793982,1000,LTR_right,0.497
Fvb6-4,maker-Fvb6-4-augustus-gene-78.31,7813612,7817419,1000,LTR_right,0.5205
Fvb6-4,maker-Fvb6-4-augustus-gene-78.32,7825486,7828686,1000,LTR_right,0.432
Fvb6-4,maker-Fvb6-4-snap-gene-79.41,7907802,7910375,1000,LTR_right,0.2545
Fvb6-4,maker-Fvb6-4-snap-gene-80.51,8076440,8079413,1000,LTR_right,0.3555
Fvb6-4,maker-Fvb6-4-augustus-gene-81.34,8146959,8149734,1000,LTR_right,0.3445
Fvb6-4,maker-Fvb6-4-augustus-gene-81.35,8158872,8160535,1000,LTR_right,0.5
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-81.13,8172664,8174579,1000,LTR_right,0.258
Fvb6-4,maker-Fvb6-4-snap-gene-81.53,8181202,8183445,1000,LTR_right,0.248
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-83.0,8293927,8295217,1000,LTR_right,0.267
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-83.9,8342857,8343720,1000,LTR_right,0.6965
Fvb6-4,maker-Fvb6-4-snap-gene-84.40,8392661,8392957,1000,LTR_right,0.4305
Fvb6-4,maker-Fvb6-4-snap-gene-84.36,8431084,8431681,1000,LTR_right,0.407
Fvb6-4,maker-Fvb6-4-snap-gene-84.37,8431835,8432621,1000,LTR_right,0.6365
Fvb6-4,maker-Fvb6-4-snap-gene-84.35,8432748,8433156,1000,LTR_right,0.343
Fvb6-4,maker-Fvb6-4-snap-gene-85.40,8522746,8524618,1000,LTR_right,0.6445
Fvb6-4,maker-Fvb6-4-snap-gene-85.41,8524658,8536399,1000,LTR_right,0.6305
Fvb6-4,maker-Fvb6-4-augustus-gene-86.43,8608111,8611421,1000,LTR_right,0.343
Fvb6-4,maker-Fvb6-4-augustus-gene-87.37,8761259,8764379,1000,LTR_right,0.3835
Fvb6-4,maker-Fvb6-4-snap-gene-88.36,8806161,8810447,1000,LTR_right,0.3745
Fvb6-4,snap_masked-Fvb6-4-processed-gene-88.11,8833967,8834627,1000,LTR_right,0.3785
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-88.8,8842286,8842516,1000,LTR_right,0.412
Fvb6-4,maker-Fvb6-4-augustus-gene-88.25,8857753,8859687,1000,LTR_right,0.4905
Fvb6-4,maker-Fvb6-4-augustus-gene-89.33,8904321,8907234,1000,LTR_right,0.319
Fvb6-4,maker-Fvb6-4-augustus-gene-90.21,9008246,9010142,1000,LTR_right,0.2685
Fvb6-4,maker-Fvb6-4-snap-gene-90.27,9037599,9038498,1000,LTR_right,0.503
Fvb6-4,snap_masked-Fvb6-4-processed-gene-91.13,9104198,9106912,1000,LTR_right,0.5805
Fvb6-4,maker-Fvb6-4-snap-gene-91.34,9105528,9106888,1000,LTR_right,0.6045
Fvb6-4,maker-Fvb6-4-snap-gene-91.35,9114855,9116301,1000,LTR_right,0.5
Fvb6-4,maker-Fvb6-4-snap-gene-91.38,9127328,9132462,1000,LTR_right,0.4065
Fvb6-4,maker-Fvb6-4-snap-gene-91.36,9155648,9156296,1000,LTR_right,0.436
Fvb6-4,snap_masked-Fvb6-4-processed-gene-92.20,9223784,9229897,1000,LTR_right,0.5
Fvb6-4,snap_masked-Fvb6-4-processed-gene-92.22,9230516,9232374,1000,LTR_right,0.501
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-92.11,9249323,9251359,1000,LTR_right,0.306
Fvb6-4,maker-Fvb6-4-augustus-gene-93.30,9315106,9316477,1000,LTR_right,0.759
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-93.12,9378329,9381534,1000,LTR_right,0.278
Fvb6-4,snap_masked-Fvb6-4-processed-gene-94.20,9449547,9455101,1000,LTR_right,0.5
Fvb6-4,maker-Fvb6-4-augustus-gene-95.32,9500491,9506353,1000,LTR_right,0.333
Fvb6-4,maker-Fvb6-4-augustus-gene-95.36,9565844,9566552,1000,LTR_right,0.636
Fvb6-4,maker-Fvb6-4-snap-gene-95.48,9578375,9581297,1000,LTR_right,0.502
Fvb6-4,maker-Fvb6-4-snap-gene-96.42,9639791,9640975,1000,LTR_right,0.431
Fvb6-4,snap_masked-Fvb6-4-processed-gene-97.19,9764683,9765536,1000,LTR_right,0.4285
Fvb6-4,snap_masked-Fvb6-4-processed-gene-99.15,9947061,9948113,1000,LTR_right,0.633
Fvb6-4,maker-Fvb6-4-snap-gene-100.52,10028393,10028930,1000,LTR_right,0.29
Fvb6-4,snap_masked-Fvb6-4-processed-gene-101.23,10113202,10114186,1000,LTR_right,0.594
Fvb6-4,maker-Fvb6-4-snap-gene-101.56,10127382,10128674,1000,LTR_right,0.4445
Fvb6-4,snap_masked-Fvb6-4-processed-gene-101.37,10182931,10183452,1000,LTR_right,0.3135
Fvb6-4,maker-Fvb6-4-snap-gene-102.73,10240177,10240427,1000,LTR_right,0.4235
Fvb6-4,maker-Fvb6-4-snap-gene-102.74,10240437,10240715,1000,LTR_right,0.4
Fvb6-4,augustus_masked-Fvb6-4-processed-gene-102.18,10271829,10273170,1000,LTR_right,0.259
Fvb6-4,maker-Fvb6-4-augustus-gene-103.35,10330039,10333304,1000,LTR_right,0.577
